Datetime,Close,Volume,dist_from_ma,Returns,Sentiment
2024-04-06 08:00:00+00:00,68070.953125,0,0.0025766310619342,0.000460554288741,-1.0
2024-04-06 09:00:00+00:00,67835.265625,0,-0.0008990616723398,-0.0034623799018532,-0.9609997628023516
2024-04-06 10:00:00+00:00,67877.328125,0,-0.0001504901424928,0.0006200683318986,-0.8442261167485416
2024-04-06 11:00:00+00:00,67713.9140625,0,-0.0025654242920535,-0.0024074910874374,-1.0
2024-04-06 12:00:00+00:00,67748.625,0,-0.0022827961403438,0.0005126115951288,-1.0
2024-04-06 13:00:00+00:00,67715.140625,0,-0.0026151219040626,-0.0004942443481324,-1.0
2024-04-06 14:00:00+00:00,68008.5234375,0,0.0013538208145014,0.0043326028683117,-1.0
2024-04-06 15:00:00+00:00,68121.765625,0,0.0028765405999053,0.0016651175731534,-0.9606624964415855
2024-04-06 16:00:00+00:00,68111.734375,0,0.0027596558654514,-0.0001472546976427,-0.706429467120316
2024-04-06 17:00:00+00:00,68326.8046875,0,0.0055008489495274,0.003157610277781,-0.4848519699410604
2024-04-06 18:00:00+00:00,68325.7265625,0,0.0051081421007551,-1.5778946563238527e-05,-0.6284528760885351
2024-04-06 19:00:00+00:00,68299.21875,0,0.004032945483502,-0.0003879623947468,-0.6588727074543511
2024-04-06 20:00:00+00:00,68412.6953125,0,0.0049102269716065,0.0016614620866362,-0.5596763858009207
2024-04-06 21:00:00+00:00,68331.890625,0,0.0028129957035283,-0.0011811358568887,-0.33658354108640287
2024-04-06 22:00:00+00:00,69057.828125,422952960,0.0115231032515687,0.0106236999058593,-0.4155892116011407
2024-04-06 23:00:00+00:00,68960.2890625,1188044800,0.0082555166242131,-0.0014124258631975,-0.4319415463538471
2024-04-07 00:00:00+00:00,69015.1796875,0,0.0075750997593039,0.0007959744042003,-0.6316114638373603
2024-04-07 01:00:00+00:00,69572.40625,419897344,0.0135636687706233,0.0080739710455455,-0.8392722154616264
2024-04-07 02:00:00+00:00,69335.7734375,84342784,0.0083182189388399,-0.0034012451955404,-0.6348034402097056
2024-04-07 03:00:00+00:00,69431.6015625,45486080,0.0080921467238066,0.0013820877773345,-0.3318152624850557
2024-04-07 04:00:00+00:00,69344.09375,162998272,0.0053351248657752,-0.0012603455851616,-0.32962652367686973
2024-04-07 05:00:00+00:00,69383.40625,0,0.0043264375188267,0.0005669192266284,-0.11243861791462137
2024-04-07 06:00:00+00:00,69253.25,0,0.0012242283266023,-0.0018758988212689,-0.03448948200936347
2024-04-07 07:00:00+00:00,69381.875,0,0.0015634344673073,0.0018573135556814,-0.16178895882992017
2024-04-07 08:00:00+00:00,69491.8671875,0,0.0025230900615782,0.0015853158695984,-0.08142038978674136
2024-04-07 09:00:00+00:00,69297.015625,0,-0.0007733345313515,-0.0028039477191519,0.23025794299578956
2024-04-07 10:00:00+00:00,69349.265625,0,-0.0005014097765684,0.0007540007246884,0.21157983802400976
2024-04-07 11:00:00+00:00,69387.203125,0,0.000312373698281,0.0005470497727422,0.5139295772856105
2024-04-07 12:00:00+00:00,69354.7734375,0,-0.0001825311649691,-0.0004673727436682,-0.03571592239661897
2024-04-07 13:00:00+00:00,69372.3828125,58638336,0.0001567083925336,0.0002539028552355,0.13045037459825676
2024-04-07 14:00:00+00:00,69586.484375,63717376,0.002892986304386,0.0030862650786938,0.14133726951597816
2024-04-07 15:00:00+00:00,69620.6640625,153518080,0.0030426094995222,0.0004911828468845,0.07446893594700577
2024-04-07 16:00:00+00:00,70061.5546875,1337970688,0.0082205145625353,0.0063327552377869,0.08909764445675594
2024-04-07 17:00:00+00:00,69767.0625,151263232,0.0034264227565951,-0.004203335036077,-0.31287102068626044
2024-04-07 18:00:00+00:00,69396.234375,342093824,-0.0017697207983875,-0.0053152320265741,-0.3411618472194498
2024-04-07 19:00:00+00:00,69059.8671875,376090624,-0.0062692076852089,-0.0048470524449836,-0.252681240556128
2024-04-07 20:00:00+00:00,69334.0703125,214693888,-0.0023017714718704,0.0039705133555429,0.05553163041998166
2024-04-07 21:00:00+00:00,69054.1875,9261056,-0.0058528126032366,-0.0040367284257006,-0.050898994755746906
2024-04-07 22:00:00+00:00,69197.703125,0,-0.0035613491774466,0.0020783044475036,-0.2100527655965971
2024-04-07 23:00:00+00:00,69374.8984375,0,-0.0010133766642166,0.0025607108978733,-0.29990153603367453
2024-04-08 00:00:00+00:00,69309.8984375,20531200,-0.0015517045126762,-0.0009369383085808,-0.10182603569157597
2024-04-08 01:00:00+00:00,69413.96875,0,0.0002453165462109,0.0015015216418741,-0.030984511975060275
2024-04-08 02:00:00+00:00,69196.078125,0,-0.0016493737614311,-0.0031390025512696,-0.13538732712971502
2024-04-08 03:00:00+00:00,69450.25,24975360,0.002476003971097,0.0036732121514293,-0.02596447415055804
2024-04-08 04:00:00+00:00,69411.3828125,0,0.0018930702577434,-0.0005596407140363,-0.00525074057342206
2024-04-08 05:00:00+00:00,69704.5390625,196659200,0.0051891697334058,0.0042234607368636,0.18874079456182688
2024-04-08 06:00:00+00:00,69784.2734375,198227968,0.0056860797290988,0.0011438907146132,0.038893136058265054
2024-04-08 07:00:00+00:00,70700.390625,1856819200,0.0164770792458094,0.0131278458938244,-0.02858395006420185
2024-04-08 08:00:00+00:00,71933.3515625,3249932288,0.0301519642331376,0.0174392379815793,-0.1055763831874233
2024-04-08 09:00:00+00:00,72101.421875,2918912000,0.0285428038746706,0.002336472704931,-0.39300055365447584
2024-04-08 10:00:00+00:00,72257.6953125,1495771136,0.0264557325015398,0.0021674113136205,-0.3141264705588368
2024-04-08 11:00:00+00:00,72346.0625,1318819840,0.0234481835740337,0.0012229450042355,-0.24620909259491705
2024-04-08 12:00:00+00:00,72200.9765625,1621618688,0.0170722450047412,-0.0020054434545072,-0.23287594663667902
2024-04-08 13:00:00+00:00,71936.625,1517524992,0.0098115660801836,-0.0036613294595976,-0.26814957597987443
2024-04-08 14:00:00+00:00,71711.8984375,1492570112,0.0034165772779027,-0.003123951985515,-0.5378162455909636
2024-04-08 15:00:00+00:00,71758.6640625,385515520,0.0011933079790812,0.0006521320174051,-0.5950544978644872
2024-04-08 16:00:00+00:00,71763.0234375,0,-0.0015025181723673,6.075050388631986e-05,-0.6338446762766168
2024-04-08 17:00:00+00:00,71716.3828125,227401728,-0.0035600674088898,-0.0006499255851535,-0.7626078963071097
2024-04-08 18:00:00+00:00,71955.953125,226562048,-0.0002628304492647,0.0033405242024873,-0.756734643824956
2024-04-08 19:00:00+00:00,71656.5078125,88633344,-0.0038074468383789,-0.0041615085270264,-0.6380877402708005
2024-04-08 20:00:00+00:00,71675.4296875,431599616,-0.0027371193130423,0.000264063594189,-0.2289461730151544
2024-04-08 21:00:00+00:00,71684.421875,47509504,-0.0016929842365492,0.0001254570434974,-0.18258330179802887
2024-04-08 22:00:00+00:00,71938.5625,53313536,0.0022125408895154,0.0035452699254958,-0.12194405856357454
2024-04-08 23:00:00+00:00,71634.15625,0,-0.0016075895999275,-0.0042314752953257,-0.13073603878862924
2024-04-09 00:00:00+00:00,71423.640625,173965312,-0.0041415337625528,-0.0029387604464176,-0.5079534799090061
2024-04-09 01:00:00+00:00,71286.703125,516546560,-0.0053963475767905,-0.0019172573506714,-0.4878585810033991
2024-04-09 02:00:00+00:00,71491.34375,222568448,-0.0021629363174744,0.0028706703498571,-0.45141960996502384
2024-04-09 03:00:00+00:00,71286.4765625,135770112,-0.0044249759763124,-0.0028656222803197,0.06379979303028466
2024-04-09 04:00:00+00:00,71183.015625,509153280,-0.0047955992591989,-0.0014513403171118,0.022137610422545917
2024-04-09 05:00:00+00:00,71037.9296875,197066752,-0.0059643635875868,-0.0020382100452772,0.08134019836814112
2024-04-09 06:00:00+00:00,70666.078125,704405504,-0.0097691018193039,-0.0052345495446699,0.0703308345086854
2024-04-09 07:00:00+00:00,70391.1171875,0,-0.0118312366516579,-0.0038909890685262,-0.1669213147406553
2024-04-09 08:00:00+00:00,70518.3125,0,-0.0080679377895262,0.001806979596036,0.0699893138993816
2024-04-09 09:00:00+00:00,70399.9140625,0,-0.0080111519621064,-0.0016789743444299,0.21687645474176734
2024-04-09 10:00:00+00:00,70612.4609375,0,-0.0038776209903239,0.0030191354326272,0.36423902141328834
2024-04-09 11:00:00+00:00,70765.8125,0,-0.0009802125012469,0.0021717351366032,0.16414957938367614
2024-04-09 12:00:00+00:00,70787.578125,0,0.0003209020789611,0.0003075726008232,0.43650096260171223
2024-04-09 13:00:00+00:00,70066.421875,0,-0.0081599492765468,-0.0101876101584736,0.13430570191317043
2024-04-09 14:00:00+00:00,69215.4765625,1272700928,-0.0174691489852376,-0.0121448375659614,0.24496183557756596
2024-04-09 15:00:00+00:00,69157.8828125,884977664,-0.01565972564887,-0.0008320935267706,0.6708048689606834
2024-04-09 16:00:00+00:00,68621.5703125,523964416,-0.0204426789921003,-0.0077549004999768,0.4391573604865115
2024-04-09 17:00:00+00:00,68818.703125,789463040,-0.015418676090195,0.0028727528618517,0.30393994654163153
2024-04-09 18:00:00+00:00,68875.6796875,0,-0.0122822874742854,0.0008279226418508,0.3086732222320782
2024-04-09 19:00:00+00:00,69071.0234375,65212416,-0.0075896998457262,0.002836178907944,0.19254443029723445
2024-04-09 20:00:00+00:00,69075.3515625,0,-0.0053307726340997,6.266194975257378e-05,-0.12721547743085382
2024-04-09 21:00:00+00:00,69212.6171875,118841344,-0.0011201186765427,0.0019871867735019,-0.10714210859810565
2024-04-09 22:00:00+00:00,69320.7890625,0,0.0025633265285743,0.0015628924233128,-0.31424574591342136
2024-04-09 23:00:00+00:00,69148.71875,93663232,0.001403837790209,-0.0024822324561951,-0.20381497249071395
2024-04-10 00:00:00+00:00,69118.390625,0,0.0011053835120212,-0.0004385927251905,-0.37750907071293893
2024-04-10 01:00:00+00:00,69197.328125,0,0.0021914506247204,0.0011420621818043,-0.048646736173784066
2024-04-10 02:00:00+00:00,68719.8515625,486952960,-0.0048655367040909,-0.0069002167487951,-0.2028650578323423
2024-04-10 03:00:00+00:00,69171.859375,397799424,0.001167999443127,0.0065775434932204,-0.2571341081818603
2024-04-10 04:00:00+00:00,69148.765625,0,0.000438321246918,-0.0003338604774927,-0.08157395929883329
2024-04-10 05:00:00+00:00,69253.046875,0,0.0016832600824408,0.0015080710271175,-0.3236681246206827
2024-04-10 06:00:00+00:00,69385.140625,0,0.0031443867370575,0.001907407052262,-0.2619927314688226
2024-04-10 07:00:00+00:00,69329.46875,0,0.0021701973640746,-0.000802360195548,0.01253545596110417
2024-04-10 08:00:00+00:00,68987.28125,0,-0.0022952005946747,-0.0049356717449244,-0.3095879637491966
2024-04-10 09:00:00+00:00,69086.8046875,0,-0.0007664046944021,0.0014426345798341,-0.2571817938552759
2024-04-10 10:00:00+00:00,68961.15625,190863360,-0.002356835495414,-0.0018187038475486,-0.19234614531282737
2024-04-10 11:00:00+00:00,69042.609375,0,-0.000954860379055,0.001181145001466,-0.0263642636917239
2024-04-10 12:00:00+00:00,67954.1796875,2339186688,-0.0156137888887631,-0.0157646082231375,-0.2724361926827541
2024-04-10 13:00:00+00:00,68161.9921875,822976512,-0.0111568357766774,0.0030581268283373,-0.5229057056654716
2024-04-10 14:00:00+00:00,68665.2890625,0,-0.0031562035512999,0.0073838345806491,-0.39237210725881844
2024-04-10 15:00:00+00:00,68634.34375,0,-0.002709685742159,-0.0004506689321853,-0.31335656724924027
2024-04-10 16:00:00+00:00,69534.7265625,307261440,0.0101537507658767,0.0131185462452971,-0.2475901688176029
2024-04-10 17:00:00+00:00,69352.09375,158089216,0.0074674705522873,-0.0026264978885887,-0.1659210184773276
2024-04-10 18:00:00+00:00,69269.3125,461746176,0.005852819257292,-0.0011936373586414,-0.2936299118691594
2024-04-10 19:00:00+00:00,69967.5546875,544915456,0.0146942036597437,0.0100801085256909,-0.23249767684350067
2024-04-10 20:00:00+00:00,69789.1640625,483729408,0.0108932329232906,-0.0025496192599091,-0.16225829834158936
2024-04-10 21:00:00+00:00,69992.984375,237064192,0.0124518062492845,0.0029205151722044,-0.29701566702978344
2024-04-10 22:00:00+00:00,70542.5234375,1917722624,0.0165947316788814,0.0078513449227388,0.09099001855065708
2024-04-10 23:00:00+00:00,70616.78125,60084224,0.0140774482518821,0.0010526673682973,0.18120710180548172
2024-04-11 00:00:00+00:00,70542.171875,80429056,0.0102830623692111,-0.0010565388804095,-0.06611395272532211
2024-04-11 01:00:00+00:00,70560.859375,0,0.0077701645026665,0.0002649124559577,0.06850246663770994
2024-04-11 02:00:00+00:00,70970.984375,0,0.0115526837054182,0.0058123583475699,-0.12985899073963986
2024-04-11 03:00:00+00:00,70850.46875,0,0.0076829203019619,-0.0016980971316843,0.034050879545832566
2024-04-11 04:00:00+00:00,70615.0546875,2211344384,0.0024160742577299,-0.0033226888495356,0.26406745137002174
2024-04-11 05:00:00+00:00,70572.3671875,1794650112,0.0009507259146941,-0.0006045099049899,0.08672761513117852
2024-04-11 06:00:00+00:00,70710.640625,0,0.0016028479414529,0.0019593141481655,0.27506646022348397
2024-04-11 07:00:00+00:00,70776.9140625,574758912,0.0014295896268178,0.0009372484383427,0.34386932259960945
2024-04-11 08:00:00+00:00,71047.8125,0,0.0045443710749871,0.0038274971590424,0.491087888468527
2024-04-11 09:00:00+00:00,70683.3046875,81756160,-0.0007033928199723,-0.0051304579222618,0.8458920905758902
2024-04-11 10:00:00+00:00,70506.796875,0,-0.0031489459636648,-0.0024971641221411,0.7545198628465216
2024-04-11 11:00:00+00:00,69927.546875,259248128,-0.010452554429484,-0.0082155200019501,0.5660466368326975
2024-04-11 12:00:00+00:00,70905.6640625,0,0.003481576922192,0.0139875804487814,0.35984141906595796
2024-04-11 13:00:00+00:00,70333.5625,94191616,-0.0038863023567508,-0.0080684888868076,0.17868729111957238
2024-04-11 14:00:00+00:00,69780.9453125,0,-0.0105439892716444,-0.007857090809242,0.1543325846807729
2024-04-11 15:00:00+00:00,69963.1015625,0,-0.0071033432640254,0.0026104010082443,0.21484635041006303
2024-04-11 16:00:00+00:00,70049.96875,0,-0.0049375711354704,0.0012416143018245,0.2594421927555637
2024-04-11 17:00:00+00:00,70196.1015625,0,-0.0020383844932391,0.0020861224509824,0.41190673292499025
2024-04-11 18:00:00+00:00,70097.640625,0,-0.0020901669596669,-0.0014026553513422,0.39391177465432214
2024-04-11 19:00:00+00:00,70352.421875,0,0.0020088892291313,0.0036346622757674,0.6649230013530694
2024-04-11 20:00:00+00:00,70509.90625,0,0.0042474455429749,0.0022385068033594,0.5787454846378246
2024-04-11 21:00:00+00:00,70148.75,0,-0.0012110442896577,-0.0051220639653027,1.0
2024-04-11 22:00:00+00:00,70228.1015625,0,0.0008843530810127,0.0011311899713108,1.0
2024-04-11 23:00:00+00:00,70081.3203125,0,-0.0008483713741206,-0.002090064329439,0.9346377292528756
2024-04-12 00:00:00+00:00,70314.578125,0,0.0017150858797273,0.0033283878137551,0.6737273431780093
2024-04-12 01:00:00+00:00,70314.3125,0,0.0012103542461244,-3.77766612680297e-06,0.7365354590677459
2024-04-12 02:00:00+00:00,70692.640625,0,0.0056770944989539,0.0053805279686123,0.6550161290491884
2024-04-12 03:00:00+00:00,70973.015625,687869952,0.0085510306363489,0.0039661129860362,0.7650654214151473
2024-04-12 04:00:00+00:00,71127.0859375,112228352,0.0092639935354013,0.0021708294503655,0.8214596752590989
2024-04-12 05:00:00+00:00,70973.1796875,172945408,0.0061938419330918,-0.0021638205470028,0.7658209089647694
2024-04-12 06:00:00+00:00,70903.1640625,0,0.004641110381754,-0.0009865082177279,0.55817111990285
2024-04-12 07:00:00+00:00,70736.390625,0,0.0014442219260594,-0.0023521296927312,0.2272931189705345
2024-04-12 08:00:00+00:00,70760.8125,0,0.0010350110662895,0.0003452519245641,0.12662547260860355
2024-04-12 09:00:00+00:00,70641.1640625,58589184,-0.0014484739638455,-0.0016908855802072,0.2915739578428679
2024-04-12 10:00:00+00:00,70775.15625,105730048,-0.0002053397472261,0.00189680038938,0.3198140087767653
2024-04-12 11:00:00+00:00,70901.8984375,0,0.0007543941421532,0.0017907722739927,0.05467555259552942
2024-04-12 12:00:00+00:00,70496.6328125,0,-0.0046904218761141,-0.0057158642283356,0.08657796013598934
2024-04-12 13:00:00+00:00,69859.8515625,0,-0.0121282797584135,-0.0090327895758318,0.1593125380749572
2024-04-12 14:00:00+00:00,69323.8203125,151164928,-0.0172020805730574,-0.0076729514594007,-0.02542457606901727
2024-04-12 15:00:00+00:00,69374.8984375,738041856,-0.0142443564157938,0.0007368048207636,0.0065916739235391784
2024-04-12 16:00:00+00:00,68896.3984375,1266853888,-0.0182440021188032,-0.0068973073947067,0.0179038339165622
2024-04-12 17:00:00+00:00,68087.7578125,2868893696,-0.0260911638781137,-0.0117370522021346,-0.21158541734539055
2024-04-12 18:00:00+00:00,66743.4453125,5384988672,-0.0398022292870176,-0.0197438209626753,-0.12944867440846436
2024-04-12 19:00:00+00:00,67119.359375,2594230272,-0.0294769195593328,0.0056322244190412,-0.010819335414394254
2024-04-12 20:00:00+00:00,67022.78125,1262858240,-0.0255864268891438,-0.001438901173958,0.20633187999138086
2024-04-12 21:00:00+00:00,66967.59375,684838912,-0.0207877711050752,-0.0008234140537103,0.4067756963987924
2024-04-12 22:00:00+00:00,67052.609375,594968576,-0.0145821787352804,0.0012695039531713,0.11090303798743456
2024-04-12 23:00:00+00:00,67205.6171875,497758208,-0.0084658568738847,0.0022819069075192,-0.08220712189496172
2024-04-13 00:00:00+00:00,66902.9765625,355815424,-0.009392835907912,-0.0045032043103725,0.024910287641518328
2024-04-13 01:00:00+00:00,65809.25,1360953344,-0.0204154957501154,-0.0163479506995963,0.12642196344188417
2024-04-13 02:00:00+00:00,66500.890625,887877632,-0.006577971637714,0.0105097782606549,0.22311040253099956
2024-04-13 03:00:00+00:00,67138.65625,0,0.0043732892122296,0.0095903320843682,0.9825011805353939
2024-04-13 04:00:00+00:00,67583.296875,744259584,0.0097563244078015,0.0066227215412879,1.0
2024-04-13 05:00:00+00:00,67374.2109375,623357952,0.0062492379970555,-0.0030937516689474,1.0
2024-04-13 06:00:00+00:00,67496.9375,168513536,0.0073688057430929,0.0018215658601752,1.0
2024-04-13 07:00:00+00:00,67430.4375,49893376,0.0056816126195034,-0.00098522988543,1.0
2024-04-13 08:00:00+00:00,67193.203125,2957312,0.0019333225467668,-0.0035182090432084,1.0
2024-04-13 09:00:00+00:00,67410.0234375,0,0.0048601039473547,0.0032268191188422,1.0
2024-04-13 10:00:00+00:00,67460.7890625,0,0.0047813618290807,0.0007530871880954,1.0
2024-04-13 11:00:00+00:00,67382.390625,85143552,0.0012676185459235,-0.001162133419865,1.0
2024-04-13 12:00:00+00:00,67558.9140625,0,0.0023148582264663,0.0026197265466938,0.8918563581861407
2024-04-13 13:00:00+00:00,67562.09375,0,0.0017327253986897,4.70654027544537e-05,0.8636383681540982
2024-04-13 14:00:00+00:00,67548.7265625,0,0.001585870329879,-0.0001978504033558,1.0
2024-04-13 15:00:00+00:00,67723.484375,0,0.0036573272700058,0.0025871370400787,0.8457657164086905
2024-04-13 16:00:00+00:00,67413.03125,0,-0.0008193198482676,-0.0045841280593442,0.9407294686631587
2024-04-13 17:00:00+00:00,66775.328125,0,-0.0093092620343029,-0.0094596417513861,0.5711498209920703
2024-04-13 18:00:00+00:00,67192.625,0,-0.0031173157508386,0.0062492673075127,0.4482059567845801
2024-04-13 19:00:00+00:00,64292.5234375,0,-0.0417115198543098,-0.043161010043885,0.6435857783388242
2024-04-13 20:00:00+00:00,62081.703125,8741408768,-0.0671851516080121,-0.0343868959296516,0.6242624932409756
2024-04-13 21:00:00+00:00,62989.5,2831745024,-0.0472562959778568,0.0146226155099542,0.3775004129930655
2024-04-13 22:00:00+00:00,64571.68359375,3430141952,-0.0188921219653939,0.02511821166623,0.21556465049141857
2024-04-13 23:00:00+00:00,63988.14453125,2611953664,-0.0224500865444732,-0.0090370736834323,0.3407059677537828
2024-04-14 00:00:00+00:00,63664.03125,2272047104,-0.0215950726403881,-0.005065208307325,0.17759734302266633
2024-04-14 01:00:00+00:00,63840.91015625,103104512,-0.0129874084408319,0.002778317721594,0.21200919378792799
2024-04-14 02:00:00+00:00,63115.390625,5795840,-0.0176773919006878,-0.0113644922898858,0.21052310207929434
2024-04-14 03:00:00+00:00,63533.77734375,1642139648,-0.0061515695196269,0.0066289175208602,0.06967687745416618
2024-04-14 04:00:00+00:00,64078.4375,808153088,0.0072753738054736,0.0085727652127955,0.49498185144652307
2024-04-14 05:00:00+00:00,64437.0546875,508567552,0.0126825491699267,0.0055965345206803,0.5970165633377992
2024-04-14 06:00:00+00:00,64684.66796875,975491072,0.0124323639127849,0.0038427156928704,0.16213721783938773
2024-04-14 07:00:00+00:00,64512.2578125,559525888,0.0073329628241372,-0.0026653944692627,0.19132121990130388
2024-04-14 08:00:00+00:00,64592.0859375,0,0.0085473171590363,0.0012374101869447,0.04939786595256107
2024-04-14 09:00:00+00:00,64099.0,1186246656,0.0006750161262389,-0.0076338444616437,0.2174146396141778
2024-04-14 10:00:00+00:00,64506.96875,677261312,0.0057205075896502,0.0063646663754504,0.04803975994692877
2024-04-14 11:00:00+00:00,64220.5703125,364167168,0.0006629873907742,-0.0044398061643533,0.022690483656202527
2024-04-14 12:00:00+00:00,64511.08203125,530092032,0.0030083806960104,0.004523655229724,0.12255341526948382
2024-04-14 13:00:00+00:00,64429.36328125,512274432,0.0003449066373716,-0.0012667397201679,0.2895767833400339
2024-04-14 14:00:00+00:00,63926.53125,1849507840,-0.007228029184278,-0.0078043923708358,0.03503866276187692
2024-04-14 15:00:00+00:00,64180.16796875,590622720,-0.0028912901719377,0.0039676283663521,-0.033613517544406606
2024-04-14 16:00:00+00:00,64419.97265625,207892480,0.0012460818381467,0.0037364297272759,-0.12692190389937752
2024-04-14 17:00:00+00:00,63872.47265625,1062907904,-0.0062752807947083,-0.0084989169883927,-0.25124165521915104
2024-04-14 18:00:00+00:00,64383.2109375,262709248,0.0019963751446106,0.0079962190284803,0.11441127559802591
2024-04-14 19:00:00+00:00,64219.9375,0,-0.0007327277460166,-0.0025359629493859,0.18968705401031571
2024-04-14 20:00:00+00:00,63890.2578125,0,-0.0049076719546734,-0.0051336033688914,-0.07197408955720913
2024-04-14 21:00:00+00:00,63778.375,0,-0.0059656378708268,-0.0017511717174212,0.11519700433160654
2024-04-14 22:00:00+00:00,65352.48828125,0,0.0172341156567617,0.024680987580038,0.5338683935175529
2024-04-14 23:00:00+00:00,65703.28125,0,0.0206704449021497,0.0053677063869448,0.7136680259519046
2024-04-15 00:00:00+00:00,65511.26171875,0,0.0151883122081468,-0.0029225257490469,0.3741106314635066
